0, 0.00462603569031
1, 0.0103991031647
2, 0.0159740447998
3, 0.0209860801697
4, 0.0258340835571
5, 0.0311281681061
6, 0.0358362197876
7, 0.040509223938
8, 0.045389175415
9, 0.0502262115479
10, 0.0554220676422
11, 0.0600681304932
12, 0.0644512176514
13, 0.0688600540161
14, 0.0731861591339
15, 0.077513217926
16, 0.0817821025848
17, 0.0860040187836
18, 0.0901181697845
19, 0.0941491127014
20, 0.0974681377411
21, 0.101461172104
22, 0.105681180954
23, 0.171545028687
24, 0.176235198975
25, 0.180487155914
26, 0.184312105179
27, 0.189791202545
28, 0.193731069565
29, 0.197162151337
30, 0.200485229492
31, 0.203998088837
32, 0.208227157593
33, 0.21183013916
34, 0.215974092484
35, 0.220257043839
36, 0.225256204605
37, 0.229592084885
38, 0.233305215836
39, 0.236497163773
40, 0.239800214767
41, 0.243635177612
42, 0.247521162033
43, 0.251367092133
44, 0.255088090897
45, 0.258241176605
46, 0.26077413559
47, 0.263814210892
48, 0.267491102219
49, 0.271655082703
50, 0.276061058044
51, 0.279756069183
52, 0.283377170563
53, 0.286393165588
54, 0.288719177246
55, 0.291785001755
56, 0.295371055603
57, 0.298363208771
58, 0.300757169724
59, 0.303768157959
60, 0.307369232178
61, 0.31119799614
62, 0.315602064133
63, 0.319368124008
64, 0.322457075119
65, 0.324765205383
66, 0.327775001526
67, 0.3314640522
68, 0.334403038025
69, 0.336807012558
70, 0.33975315094
71, 0.343419075012
72, 0.346398115158
73, 0.348778009415
74, 0.352664232254
75, 0.356502056122
76, 0.360271215439
77, 0.363945007324
78, 0.367644071579
79, 0.371416091919
80, 0.374422073364
81, 0.376773118973
82, 0.379859209061
83, 0.383416175842
84, 0.386407136917
85, 0.388770103455
86, 0.392762184143
87, 0.39648604393
88, 0.400110006332
89, 0.403882026672
90, 0.407580137253
91, 0.411406040192
92, 0.414435148239
93, 0.416830062866
94, 0.419959068298
95, 0.423667192459
96, 0.427301168442
97, 0.430259227753
98, 0.434103012085
99, 0.437214136124
100, 0.440211057663
101, 0.443796157837
102, 0.44748210907
103, 0.451088190079
104, 0.454260110855
105, 0.456572055817
106, 0.460438013077
107, 0.464949131012
108, 0.4681661129
109, 0.471820116043
110, 0.47635102272
111, 0.480451107025
112, 0.4842441082
113, 0.487753152847
114, 0.491541147232
115, 0.495389223099
116, 0.498461008072
117, 0.500890016556
118, 0.504093170166
119, 0.507811069489
120, 0.511490106583
121, 0.515594005585
122, 0.520173072815
123, 0.524053096771
124, 0.527754068375
125, 0.531462192535
126, 0.535102128983
127, 0.538146018982
128, 0.540554046631
129, 0.543726205826
130, 0.547456026077
131, 0.551092147827
132, 0.554128170013
133, 0.561981201172
134, 0.566077232361
135, 0.569219112396
136, 0.57234621048
137, 0.576197147369
138, 0.579784154892
139, 0.583572149277
140, 0.587369203568
141, 0.591114997864
142, 0.594178199768
143, 0.603089094162
144, 0.607757091522
145, 0.611618995667
146, 0.615411043167
147, 0.619368076324
148, 0.623161077499
149, 0.626270055771
150, 0.628781080246
151, 0.631901025772
152, 0.635989189148
153, 0.639772176743
154, 0.643790006638
155, 0.647868156433
156, 0.651912212372
157, 0.655884027481
158, 0.660009145737
159, 0.664057016373
160, 0.668238162994
161, 0.672426223755
162, 0.677289009094
163, 0.681151151657
164, 0.684284210205
165, 0.688341140747
166, 0.692120075226
167, 0.696381092072
168, 0.700126171112
169, 0.704062223434
170, 0.707825183868
171, 0.711646080017
172, 0.715394020081
173, 0.719302177429
174, 0.722494125366
175, 0.724953174591
176, 0.728120088577
177, 0.731895208359
178, 0.735638141632
179, 0.739412069321
180, 0.743116140366
181, 0.746159076691
182, 0.748599052429
183, 0.751788139343
184, 0.75546002388
185, 0.759305000305
186, 0.763086080551
187, 0.766253232956
188, 0.770262002945
189, 0.774646997452
190, 0.7773001194
191, 0.780477046967
192, 0.783593177795
193, 0.78736615181
194, 0.791250228882
195, 0.794406175613
196, 0.796894073486
197, 0.800046205521
198, 0.803778171539
199, 0.807599067688
200, 0.81151008606
201, 0.815266132355
202, 0.819410085678
203, 0.823979139328
204, 0.828191041946
205, 0.832203149796
206, 0.836302042007
207, 0.840105056763
208, 0.843796014786
209, 0.847564220428
210, 0.85133600235
211, 0.855189085007
212, 0.858322143555
213, 0.86230802536
214, 0.866341114044
215, 0.869029045105
216, 0.872407197952
217, 0.876157999039
218, 0.879754066467
219, 0.883527040482
220, 0.887336015701
221, 0.890528202057
222, 0.892975091934
223, 0.89608001709
224, 0.899883031845
225, 0.904569149017
226, 0.908430099487
227, 0.912100076675
228, 0.915835142136
229, 0.919725179672
230, 0.923619031906
231, 0.927441120148
232, 0.931254148483
233, 0.934366226196
234, 0.936876058578
235, 0.940062999725
236, 0.943769216537
237, 0.947574138641
238, 0.951370000839
239, 0.955070018768
240, 0.958314180374
241, 0.960857152939
242, 0.963918209076
243, 0.967705011368
244, 0.97158908844
245, 0.975342035294
246, 0.97912311554
247, 0.982223033905
248, 0.984704017639
249, 0.987837076187
250, 0.992398023605
251, 0.99630522728
252, 1.0001270771
253, 1.00385904312
254, 1.00770902634
255, 1.01145100594
256, 1.01523113251
257, 1.01850104332
258, 1.0209581852
259, 1.02413916588
260, 1.02780508995
261, 1.03143310547
262, 1.03519415855
263, 1.03829908371
264, 1.04078912735
265, 1.04474902153
266, 1.04867219925
267, 1.05183005333
268, 1.05560517311
269, 1.05938220024
270, 1.06312322617
271, 1.06616711617
272, 1.06874918938
273, 1.07192516327
274, 1.07568621635
275, 1.07942008972
276, 1.08393120766
277, 1.08781909943
